worker_id,name,skill_set,experience_level,availability,health_status,past_performance,job_sites,productivity_score
1710,Janet Curtis,Plumbing,Advanced,Unavailable,Healthy,9,H,10.8
1711,Wanda Carter,Landscaping,Advanced,Available,Minor Issues,2,I,1.92
1712,Sara Smith,Plumbing,Beginner,Unavailable,Major Issues,7,J,2.8
1713,Gina Walker,Landscaping,Advanced,Available,Major Issues,4,C,2.4
1714,Karen Farmer,Carpentry,Intermediate,Available,Major Issues,5,H,2.5
1715,Mary Clark,Flooring,Beginner,Unavailable,Major Issues,10,G,4.0
1716,Taylor Ball,Heavy Machinery Operation,Intermediate,Available,Minor Issues,8,A,6.4
1717,Matthew Smith,Flooring,Intermediate,Available,Major Issues,6,D,3.0
1718,Laura Wiggins,Plumbing,Beginner,Unavailable,Major Issues,4,B,1.6
1719,Kevin Thompson,Drywall,Beginner,Unavailable,Major Issues,2,D,0.8
1720,Amanda Harris,Landscaping,Beginner,Unavailable,Healthy,5,H,4.0
1721,Anthony Delgado,Heavy Machinery Operation,Advanced,Available,Major Issues,2,F,1.2
1722,Ronald Acosta,Landscaping,Intermediate,Available,Major Issues,8,E,4.0
1723,Debra Mccarty,Electrical,Intermediate,Unavailable,Healthy,2,C,2.0
1724,Daniel Hall,Electrical,Intermediate,Available,Healthy,5,J,5.0
1725,Brian Scott,Plumbing,Intermediate,Available,Minor Issues,3,G,2.4
1726,Ronnie Johnson,Landscaping,Intermediate,Unavailable,Major Issues,6,B,3.0
1727,Brian Collins,Drywall,Advanced,Unavailable,Minor Issues,6,H,5.76
1728,Bianca Pierce,Electrical,Beginner,Available,Major Issues,10,J,4.0
1729,Allen Glover,Heavy Machinery Operation,Intermediate,Unavailable,Minor Issues,10,I,8.0
1730,Damon Cain,Painting,Advanced,Available,Healthy,10,E,12.0
1731,Elizabeth Tucker,Roofing,Intermediate,Available,Major Issues,7,H,3.5
1732,Stacey Wright,Plumbing,Intermediate,Unavailable,Healthy,3,G,3.0
1733,Shawn Gillespie,Carpentry,Intermediate,Available,Healthy,10,D,10.0
1734,Lauren Johnston,Flooring,Beginner,Available,Major Issues,1,D,0.4
1735,Dawn Knox,Flooring,Advanced,Unavailable,Major Issues,3,H,1.8
1736,Crystal Lopez,Drywall,Advanced,Available,Minor Issues,3,A,2.88
1737,Julia Jones,Flooring,Beginner,Available,Minor Issues,7,C,4.48
1738,Michael Moore,Heavy Machinery Operation,Advanced,Unavailable,Minor Issues,5,B,4.8
1739,Wendy Stephenson,Electrical,Beginner,Available,Major Issues,4,C,1.6
1740,Angela Wilson,Landscaping,Beginner,Available,Major Issues,8,D,3.2
1741,Stephanie Campos,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,1,J,0.4
1742,Bryan Huynh,Plumbing,Intermediate,Unavailable,Minor Issues,8,D,6.4
1743,Jessica Leonard,Plumbing,Advanced,Available,Minor Issues,9,A,8.64
1744,Elizabeth Kennedy,Roofing,Intermediate,Available,Minor Issues,7,A,5.6
1745,Samantha Kelly,Flooring,Intermediate,Unavailable,Healthy,5,A,5.0
1746,Patty Garza,Painting,Advanced,Unavailable,Minor Issues,1,A,0.96
1747,Spencer Bentley,Roofing,Intermediate,Unavailable,Major Issues,3,J,1.5
1748,Brenda Holder,Heavy Machinery Operation,Beginner,Available,Healthy,6,D,4.8
1749,Richard Reyes,HVAC,Intermediate,Unavailable,Major Issues,4,E,2.0
1750,Isaac Harris DVM,Roofing,Beginner,Available,Minor Issues,1,J,0.64
1751,Hector Griffith,Carpentry,Intermediate,Unavailable,Healthy,7,G,7.0
1752,David Murphy,Painting,Intermediate,Available,Major Issues,5,D,2.5
1753,Joanne Davis,Electrical,Intermediate,Unavailable,Major Issues,9,I,4.5
1754,Dr. Ricky Rubio,Landscaping,Intermediate,Available,Healthy,2,J,2.0
1755,Sandra Osborne,Carpentry,Beginner,Available,Major Issues,3,F,1.2
1756,Katelyn Baker,Carpentry,Intermediate,Unavailable,Minor Issues,5,A,4.0
1757,Gary Johnson,Painting,Intermediate,Available,Minor Issues,10,D,8.0
1758,Carla Harris,Flooring,Advanced,Available,Healthy,5,F,6.0
1759,Anthony Williams,HVAC,Beginner,Available,Healthy,6,G,4.8
1760,Crystal Ramos,Landscaping,Intermediate,Available,Healthy,1,E,1.0
1761,Stephanie Rodriguez,Plumbing,Intermediate,Unavailable,Major Issues,4,H,2.0
1762,Sandra Griffith DDS,Plumbing,Beginner,Available,Minor Issues,3,H,1.92
1763,Kendra Randall,Plumbing,Advanced,Available,Healthy,7,D,8.4
1764,Tammy West,Plumbing,Beginner,Available,Minor Issues,6,H,3.84
1765,Dakota Brown,Carpentry,Intermediate,Available,Major Issues,4,E,2.0
1766,Christopher Dixon,Drywall,Advanced,Unavailable,Minor Issues,4,C,3.84
1767,Heather Crawford,Roofing,Advanced,Unavailable,Healthy,1,E,1.2
1768,Melvin Davenport,Electrical,Intermediate,Available,Major Issues,10,H,5.0
1769,Deborah Fleming,Drywall,Advanced,Available,Major Issues,2,H,1.2
1770,Jeffrey Kline,Painting,Advanced,Unavailable,Minor Issues,10,D,9.6
1771,Jennifer Smith,Landscaping,Beginner,Available,Major Issues,6,B,2.4
1772,Jeremy Beck,Painting,Advanced,Available,Healthy,2,C,2.4
1773,Teresa Benson,Painting,Beginner,Available,Major Issues,7,D,2.8
1774,Jack Miller,Roofing,Intermediate,Available,Healthy,6,H,6.0
1775,James Brown,Roofing,Advanced,Unavailable,Major Issues,5,F,3.0
1776,Robin Vega,Roofing,Advanced,Available,Healthy,10,E,12.0
1777,Alexis Lewis,Drywall,Beginner,Unavailable,Healthy,3,H,2.4
1778,Alicia Smith,Heavy Machinery Operation,Beginner,Available,Healthy,1,B,0.8
1779,Adam Sanchez,Plumbing,Beginner,Available,Healthy,8,A,6.4
1780,Julie Rogers,Landscaping,Advanced,Available,Major Issues,8,I,4.8
1781,Keith Oneal,Roofing,Advanced,Unavailable,Healthy,10,E,12.0
1782,Veronica Richardson,Drywall,Advanced,Available,Healthy,4,E,4.8
1783,Mr. Robert Hoffman,Flooring,Advanced,Available,Major Issues,3,I,1.8
1784,Sean Aguilar,HVAC,Intermediate,Unavailable,Healthy,7,G,7.0
1785,Russell Greene,Plumbing,Intermediate,Available,Minor Issues,7,F,5.6
1786,Sylvia Myers,Drywall,Beginner,Available,Healthy,1,C,0.8
1787,Ariana Stewart,HVAC,Advanced,Available,Major Issues,4,G,2.4
1788,Shelley Walters,Flooring,Beginner,Available,Healthy,6,F,4.8
1789,Steven Lawrence,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,2,D,1.28
1790,Jeremy Clark,Landscaping,Intermediate,Unavailable,Minor Issues,4,E,3.2
1791,Heather Rowland,Painting,Intermediate,Available,Major Issues,4,J,2.0
1792,Melanie May,Landscaping,Beginner,Available,Healthy,6,B,4.8
1793,Kevin Kim,Landscaping,Advanced,Unavailable,Healthy,9,C,10.8
1794,Carol Miranda,Painting,Advanced,Unavailable,Healthy,5,H,6.0
1795,Christopher Johnson,Painting,Advanced,Available,Major Issues,10,B,6.0
1796,Carl Mcgee,HVAC,Intermediate,Available,Minor Issues,5,F,4.0
1797,Robert Weaver,Painting,Intermediate,Unavailable,Healthy,10,A,10.0
1798,Anna Brooks,Plumbing,Advanced,Available,Healthy,10,C,12.0
1799,Deanna Anthony,Drywall,Beginner,Available,Healthy,5,A,4.0
1800,Amanda Trujillo,Painting,Intermediate,Unavailable,Minor Issues,9,G,7.2
1801,Sally King DVM,Painting,Advanced,Unavailable,Minor Issues,2,C,1.92
1802,Valerie Kidd,HVAC,Advanced,Available,Major Issues,4,C,2.4
1803,Tiffany Woods,Carpentry,Beginner,Unavailable,Major Issues,1,G,0.4
1804,Andrew Freeman MD,Flooring,Advanced,Available,Healthy,8,H,9.6
1805,Kevin Garcia,Drywall,Beginner,Available,Healthy,8,I,6.4
1806,Joseph Barron,Carpentry,Intermediate,Available,Minor Issues,1,E,0.8
1807,Joshua Rasmussen,Electrical,Beginner,Unavailable,Major Issues,6,C,2.4
1808,Bethany Wallace,Drywall,Beginner,Unavailable,Major Issues,1,E,0.4
1809,Taylor Newton,Drywall,Intermediate,Unavailable,Healthy,2,A,2.0
1810,Jason Harris,Roofing,Advanced,Available,Major Issues,7,J,4.2
1811,Michael Mueller MD,Flooring,Intermediate,Available,Healthy,2,J,2.0
1812,Sydney Nixon DDS,Flooring,Beginner,Available,Minor Issues,4,I,2.56
1813,Dean Mitchell,HVAC,Beginner,Unavailable,Healthy,9,B,7.2
1814,Jennifer West,Flooring,Intermediate,Unavailable,Major Issues,2,E,1.0
1815,Tammy Johnson,Carpentry,Intermediate,Unavailable,Major Issues,8,J,4.0
1816,Kendra Carr,Landscaping,Beginner,Unavailable,Healthy,7,J,5.6
1817,Emily Smith,Drywall,Advanced,Unavailable,Healthy,2,A,2.4
1818,Kari Melendez,Plumbing,Beginner,Available,Minor Issues,8,A,5.12
1819,Michelle Banks,Painting,Advanced,Available,Healthy,1,C,1.2
1820,Tyler Nash,Drywall,Beginner,Unavailable,Major Issues,3,D,1.2
1821,Jesse Lee,Painting,Intermediate,Unavailable,Major Issues,5,I,2.5
1822,Michael Mason,Heavy Machinery Operation,Beginner,Available,Minor Issues,6,J,3.84
1823,Mason Williams,Electrical,Beginner,Unavailable,Healthy,6,G,4.8
1824,Eric Archer,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,9,E,5.76
1825,James Rodriguez,Flooring,Advanced,Unavailable,Major Issues,7,H,4.2
1826,Angela Sanchez,Flooring,Beginner,Available,Minor Issues,5,I,3.2
1827,Michelle Holland,Heavy Machinery Operation,Beginner,Available,Healthy,2,J,1.6
1828,Jonathan Perez,Carpentry,Beginner,Unavailable,Minor Issues,6,D,3.84
1829,Monica Ellis,Electrical,Beginner,Available,Healthy,4,H,3.2
1830,Claudia Cole,Drywall,Intermediate,Unavailable,Major Issues,3,A,1.5
1831,Debbie Kidd,Plumbing,Intermediate,Unavailable,Major Issues,2,D,1.0
1832,Dwayne Alexander,Plumbing,Beginner,Available,Major Issues,2,C,0.8
1833,Morgan Hoover,Plumbing,Beginner,Unavailable,Minor Issues,4,H,2.56
1834,Brandon Rodriguez,Painting,Beginner,Available,Healthy,2,C,1.6
1835,Justin Myers,Roofing,Advanced,Unavailable,Minor Issues,7,A,6.72
1836,Rodney Simon,Drywall,Advanced,Available,Healthy,6,H,7.2
1837,Tina Shields,HVAC,Intermediate,Available,Healthy,8,D,8.0
1838,Michael Schultz,Roofing,Beginner,Available,Major Issues,3,A,1.2
1839,Julia Frye,Heavy Machinery Operation,Beginner,Unavailable,Minor Issues,1,C,0.64
1840,Shelby Davis,HVAC,Beginner,Unavailable,Major Issues,1,F,0.4
1841,Ms. Brittany Edwards,HVAC,Beginner,Available,Healthy,10,D,8.0
1842,Jeremy Park,Heavy Machinery Operation,Advanced,Unavailable,Healthy,7,B,8.4
1843,Matthew Lopez,Plumbing,Intermediate,Unavailable,Major Issues,6,I,3.0
1844,Jimmy Robles,Drywall,Intermediate,Unavailable,Minor Issues,5,I,4.0
1845,Gary Clements,Electrical,Advanced,Unavailable,Minor Issues,9,A,8.64
1846,Luis Beck,Landscaping,Advanced,Unavailable,Major Issues,5,C,3.0
1847,Melissa Smith,Painting,Intermediate,Available,Major Issues,1,E,0.5
1848,James Andrews,Painting,Intermediate,Available,Healthy,6,A,6.0
1849,Omar Roberts,Electrical,Intermediate,Unavailable,Major Issues,3,D,1.5
1850,Andres Tran,Roofing,Advanced,Unavailable,Healthy,8,I,9.6
1851,Edward Mann,Electrical,Intermediate,Unavailable,Minor Issues,10,A,8.0
1852,Julia Harris,Heavy Machinery Operation,Beginner,Available,Major Issues,4,E,1.6
1853,Brittany Edwards,HVAC,Beginner,Unavailable,Major Issues,5,I,2.0
1854,Michael Bell,Electrical,Beginner,Unavailable,Minor Issues,1,H,0.64
1855,Thomas Flores,Flooring,Beginner,Unavailable,Major Issues,5,F,2.0
1856,David Love,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,5,F,5.0
1857,Faith Burns,Electrical,Advanced,Unavailable,Healthy,10,F,12.0
1858,Kelly Martinez,Electrical,Beginner,Available,Healthy,5,A,4.0
1859,Katherine Hill,Painting,Intermediate,Unavailable,Minor Issues,8,H,6.4
1860,Robert Bowman,Heavy Machinery Operation,Intermediate,Available,Healthy,9,F,9.0
1861,Melissa Thompson,Drywall,Beginner,Available,Healthy,9,C,7.2
1862,Elizabeth Foster,Drywall,Beginner,Available,Healthy,6,I,4.8
1863,Amy Martinez,Electrical,Intermediate,Unavailable,Healthy,5,B,5.0
1864,Kimberly Smith,HVAC,Advanced,Unavailable,Major Issues,1,B,0.6
1865,Meredith Ritter,HVAC,Advanced,Unavailable,Major Issues,2,E,1.2
1866,Michael Phillips,Carpentry,Advanced,Available,Healthy,1,A,1.2
1867,Leslie Brown,HVAC,Advanced,Available,Minor Issues,5,I,4.8
1868,Pamela Gonzalez,Painting,Beginner,Unavailable,Healthy,2,D,1.6
1869,Brian Adams,Roofing,Advanced,Available,Minor Issues,4,B,3.84
1870,Natalie Johnson,Electrical,Advanced,Unavailable,Minor Issues,4,J,3.84
1871,Rachel Becker,Heavy Machinery Operation,Advanced,Unavailable,Healthy,4,H,4.8
1872,William Rodriguez,Electrical,Advanced,Unavailable,Minor Issues,4,G,3.84
1873,Mariah Romero,Landscaping,Intermediate,Available,Major Issues,3,J,1.5
1874,Shane Richardson,Landscaping,Beginner,Unavailable,Minor Issues,7,C,4.48
1875,Ricardo Wallace,Drywall,Beginner,Unavailable,Minor Issues,6,G,3.84
1876,Michael Thomas,Electrical,Intermediate,Available,Healthy,10,A,10.0
1877,Pamela Morales,Painting,Advanced,Unavailable,Major Issues,4,J,2.4
1878,Samuel Coleman,Roofing,Beginner,Available,Major Issues,6,C,2.4
1879,James Hernandez,Drywall,Beginner,Available,Minor Issues,5,H,3.2
1880,Alexander Peters,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,10,I,10.0
1881,Stephanie Turner,Drywall,Beginner,Unavailable,Major Issues,10,D,4.0
1882,Carrie Ali,Landscaping,Intermediate,Unavailable,Healthy,6,G,6.0
1883,Elizabeth Wyatt,Drywall,Advanced,Unavailable,Minor Issues,3,I,2.88
1884,Rodney Rivers,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,9,G,9.0
1885,Heather Oneill,Drywall,Advanced,Available,Major Issues,5,E,3.0
1886,Tony Richardson,Plumbing,Beginner,Available,Healthy,8,A,6.4
1887,Donald Fry,Flooring,Beginner,Available,Healthy,3,I,2.4
1888,Michael Hudson,Plumbing,Intermediate,Unavailable,Major Issues,2,C,1.0
1889,Courtney Odom,Carpentry,Intermediate,Unavailable,Minor Issues,3,H,2.4
1890,Phyllis Wade,HVAC,Intermediate,Available,Major Issues,7,C,3.5
1891,Kelsey Parker,Flooring,Beginner,Available,Major Issues,5,G,2.0
1892,Darryl Duncan,Electrical,Beginner,Unavailable,Major Issues,6,F,2.4
1893,Evan Nichols,Plumbing,Advanced,Available,Major Issues,3,J,1.8
1894,Darius Gibson,Plumbing,Intermediate,Unavailable,Minor Issues,6,E,4.8
1895,Anthony Gamble,Drywall,Intermediate,Available,Healthy,2,B,2.0
1896,Margaret Mccoy,Plumbing,Intermediate,Unavailable,Major Issues,4,E,2.0
1897,Blake Jackson,Roofing,Beginner,Available,Major Issues,6,B,2.4
1898,Donna Lopez DVM,Landscaping,Beginner,Available,Major Issues,10,A,4.0
1899,Megan Nguyen,Carpentry,Advanced,Unavailable,Minor Issues,3,A,2.88
1900,Kevin Cantrell,Drywall,Beginner,Unavailable,Healthy,6,J,4.8
1901,Brianna Burton,Electrical,Intermediate,Unavailable,Healthy,6,I,6.0
1902,Catherine James,Roofing,Advanced,Available,Healthy,4,H,4.8
1903,Stephen Smith,Drywall,Beginner,Unavailable,Major Issues,8,A,3.2
1904,James Bell,Electrical,Beginner,Available,Healthy,9,H,7.2
1905,James Arnold,Electrical,Advanced,Unavailable,Healthy,10,I,12.0
1906,Lisa Washington,Plumbing,Advanced,Unavailable,Healthy,8,G,9.6
1907,Sarah Warner,Heavy Machinery Operation,Advanced,Available,Minor Issues,7,G,6.72
1908,Kim Russo,Carpentry,Intermediate,Unavailable,Minor Issues,9,A,7.2
1909,Kenneth Wood,Painting,Advanced,Unavailable,Major Issues,4,D,2.4
1910,Mrs. Megan Hurst,Roofing,Intermediate,Unavailable,Healthy,5,E,5.0
1911,Hannah Franklin,Roofing,Intermediate,Unavailable,Major Issues,1,C,0.5
1912,Brandon Barnett,Painting,Beginner,Unavailable,Healthy,4,H,3.2
1913,Christine Jones,Landscaping,Advanced,Available,Minor Issues,9,D,8.64
1914,Alexander Zhang,Landscaping,Intermediate,Unavailable,Minor Issues,4,D,3.2
1915,Yvonne Haley,HVAC,Intermediate,Available,Healthy,10,C,10.0
1916,Christopher Osborne,Plumbing,Beginner,Available,Major Issues,10,H,4.0
1917,Tonya Diaz,Heavy Machinery Operation,Intermediate,Available,Major Issues,1,F,0.5
1918,Shane Rogers,Roofing,Advanced,Unavailable,Healthy,6,F,7.2
1919,Dominique Schwartz,Carpentry,Beginner,Available,Major Issues,1,G,0.4
1920,Jennifer Reid,Electrical,Advanced,Unavailable,Minor Issues,10,G,9.6
1921,Nancy Gonzalez,Landscaping,Advanced,Available,Major Issues,7,C,4.2
1922,Randy Nelson,Carpentry,Intermediate,Unavailable,Minor Issues,10,A,8.0
1923,John Webster,Painting,Beginner,Unavailable,Major Issues,5,J,2.0
1924,Michele Matthews,Flooring,Beginner,Unavailable,Healthy,6,G,4.8
1925,Joshua Pruitt,Landscaping,Intermediate,Available,Minor Issues,6,J,4.8
1926,Kristina Hammond,Roofing,Intermediate,Unavailable,Major Issues,6,I,3.0
1927,Paul Holland,Flooring,Beginner,Unavailable,Minor Issues,5,I,3.2
1928,Deborah Rice,Drywall,Advanced,Unavailable,Healthy,8,C,9.6
1929,Mrs. Lori York,Painting,Beginner,Available,Minor Issues,2,A,1.28
1930,Kayla Montgomery,Electrical,Beginner,Unavailable,Minor Issues,6,A,3.84
1931,Derek Tran,HVAC,Intermediate,Unavailable,Major Issues,10,G,5.0
1932,Robin Nguyen,Electrical,Advanced,Unavailable,Minor Issues,1,G,0.96
1933,Christopher Clarke,Heavy Machinery Operation,Advanced,Unavailable,Minor Issues,2,D,1.92
1934,Mark Wells,HVAC,Beginner,Unavailable,Major Issues,4,G,1.6
1935,Heather Colon,HVAC,Beginner,Available,Minor Issues,3,B,1.92
1936,Valerie Cole,Heavy Machinery Operation,Beginner,Unavailable,Major Issues,9,H,3.6
1937,Amanda Smith,Carpentry,Beginner,Unavailable,Healthy,3,F,2.4
1938,John Bullock,HVAC,Beginner,Unavailable,Healthy,8,G,6.4
1939,Ryan Kim,Electrical,Advanced,Unavailable,Major Issues,10,F,6.0
1940,Kyle Parker,Flooring,Beginner,Unavailable,Healthy,8,J,6.4
1941,Angelica Vasquez,Landscaping,Advanced,Unavailable,Major Issues,10,B,6.0
1942,John Contreras,HVAC,Intermediate,Available,Major Issues,4,A,2.0
1943,Kathryn Hunter,Landscaping,Advanced,Unavailable,Minor Issues,10,C,9.6
1944,Samantha Gonzales,Plumbing,Intermediate,Available,Healthy,5,I,5.0
1945,Jonathan Davis,Roofing,Intermediate,Unavailable,Major Issues,10,D,5.0
1946,Jeffery Brown,Roofing,Intermediate,Unavailable,Healthy,10,E,10.0
1947,Michael Harrison,Roofing,Beginner,Available,Healthy,8,D,6.4
1948,Anthony Brown,HVAC,Intermediate,Unavailable,Minor Issues,3,F,2.4
1949,Brittany Reese,Carpentry,Beginner,Unavailable,Minor Issues,4,G,2.56
1950,Nancy Ortiz,Plumbing,Intermediate,Unavailable,Major Issues,9,I,4.5
1951,Heidi Rivera,Roofing,Beginner,Available,Healthy,3,C,2.4
1952,Tiffany Carter,Flooring,Intermediate,Unavailable,Major Issues,4,F,2.0
1953,Melanie Carter,Flooring,Advanced,Available,Healthy,6,J,7.2
1954,Angela Guerra,Flooring,Beginner,Available,Major Issues,3,D,1.2
1955,Lauren Ramos,Carpentry,Beginner,Available,Healthy,10,E,8.0
1956,Christine Craig,Carpentry,Intermediate,Unavailable,Minor Issues,10,J,8.0
1957,Bonnie Lane,Roofing,Intermediate,Unavailable,Healthy,10,C,10.0
1958,Brian Campbell,HVAC,Advanced,Unavailable,Major Issues,1,G,0.6
1959,Brandy Conrad,Electrical,Beginner,Available,Minor Issues,10,A,6.4
1960,Andre Frazier,Heavy Machinery Operation,Intermediate,Unavailable,Healthy,7,G,7.0
1961,Dennis Foley,Roofing,Beginner,Unavailable,Healthy,9,E,7.2
1962,James Gonzalez Jr.,Roofing,Intermediate,Unavailable,Healthy,10,J,10.0
1963,Debbie Wade,HVAC,Advanced,Unavailable,Major Issues,10,H,6.0
1964,Mr. James Jones,Heavy Machinery Operation,Beginner,Available,Major Issues,9,I,3.6
1965,Michael Wilson,Electrical,Advanced,Available,Healthy,8,I,9.6
1966,Mr. Eric Brown,Carpentry,Intermediate,Available,Major Issues,9,H,4.5
1967,Theresa Castro,Heavy Machinery Operation,Advanced,Available,Major Issues,5,I,3.0
1968,Melissa Daniel,HVAC,Beginner,Unavailable,Major Issues,6,F,2.4
1969,Kendra Carrillo,Flooring,Beginner,Unavailable,Major Issues,6,E,2.4
1970,Dr. Shelby Rubio,Carpentry,Advanced,Unavailable,Major Issues,4,F,2.4
1971,Ethan Cuevas,Heavy Machinery Operation,Intermediate,Available,Healthy,5,G,5.0
1972,Douglas Thomas,Electrical,Advanced,Available,Major Issues,5,B,3.0
1973,Michael Johnson,Heavy Machinery Operation,Intermediate,Available,Healthy,4,B,4.0
1974,William Williams,Electrical,Advanced,Unavailable,Major Issues,8,B,4.8
1975,Joseph Watkins,HVAC,Advanced,Available,Healthy,10,D,12.0
1976,Adam Alexander,Heavy Machinery Operation,Intermediate,Available,Healthy,7,F,7.0
1977,Caitlin Rodriguez,Flooring,Intermediate,Unavailable,Minor Issues,3,J,2.4
1978,Francisco Brown,Flooring,Advanced,Unavailable,Healthy,7,J,8.4
1979,Lisa Santos,HVAC,Beginner,Unavailable,Major Issues,9,H,3.6
1980,Kelly Sanders,Carpentry,Beginner,Available,Major Issues,7,I,2.8
1981,Wendy Sanders,Electrical,Advanced,Unavailable,Healthy,7,C,8.4
1982,Andrea Johnson,Painting,Beginner,Available,Major Issues,5,F,2.0
1983,Natalie Palmer,HVAC,Beginner,Available,Healthy,2,E,1.6
1984,Melissa Valentine,Carpentry,Advanced,Available,Minor Issues,2,I,1.92
1985,Maureen Hill,Flooring,Intermediate,Available,Major Issues,10,F,5.0
1986,Hannah Campbell,Carpentry,Intermediate,Unavailable,Minor Issues,8,A,6.4
1987,Jason Davis,Painting,Beginner,Unavailable,Major Issues,1,H,0.4
1988,Mary Ruiz,Painting,Advanced,Available,Minor Issues,9,E,8.64
1989,James Green,Plumbing,Intermediate,Available,Major Issues,5,H,2.5
1990,Danielle Rowe,Painting,Advanced,Available,Major Issues,8,F,4.8
1991,Misty Johnson,Landscaping,Beginner,Unavailable,Healthy,9,J,7.2
1992,Steven Berry,Carpentry,Intermediate,Available,Minor Issues,6,E,4.8
1993,Heather Clark,Painting,Beginner,Unavailable,Minor Issues,7,E,4.48
1994,Christine Kirk,Heavy Machinery Operation,Advanced,Available,Minor Issues,5,D,4.8
1995,Gerald Jones,Carpentry,Beginner,Available,Minor Issues,1,H,0.64
1996,Richard Hernandez,Roofing,Beginner,Unavailable,Major Issues,7,E,2.8
1997,Jamie Flores,Drywall,Intermediate,Available,Major Issues,4,I,2.0
1998,Carrie Holden,Flooring,Advanced,Available,Healthy,7,E,8.4
1999,Devin Walker,Plumbing,Advanced,Available,Major Issues,5,C,3.0
2000,Matthew Miller,HVAC,Advanced,Available,Major Issues,1,A,0.6
